#{"t_start": 1780674175.180513, "env_id": "LunarLander-v3"}
r,l,t
221.370551,383,268.24427
168.052894,909,268.373387
165.972254,899,268.790885
237.819922,359,268.841483
264.472607,334,268.888119
243.366019,341,268.935153
210.960331,351,269.274455
-34.346626,337,269.321966
215.558698,354,269.371384
200.863809,404,269.427434
-31.461594,268,269.464004
-19.202965,332,269.509452
228.628279,339,269.84769
239.153732,354,269.897026
-49.830986,391,269.950558
55.165973,1000,270.092633
144.77198,540,270.472062
182.589968,408,270.530582
236.670165,372,270.582441
196.718701,419,270.641275
174.642007,511,270.710999
217.971748,424,271.062926
195.756683,381,271.115915
-1.024025,367,271.166362
-69.947063,358,271.215596
-28.578558,292,271.255984
234.724841,359,271.600176
209.331471,384,271.653803
232.790587,408,271.710933
199.363912,501,271.780134
157.123739,422,271.840096
240.129128,411,272.190626
214.929166,295,272.231823
176.554123,818,272.348054
252.588978,402,272.40386
234.023974,366,272.454437
-59.369519,440,272.8098
-18.797515,278,272.848334
236.098395,412,272.90587
-51.560226,248,272.940529
-1.065838,293,272.981993
158.574734,492,273.362164
156.271455,638,273.451374
59.280529,1000,273.597982
219.22389,399,273.946952
191.116808,433,274.007555
248.006661,346,274.055539
-51.023954,317,274.099331
-23.327581,215,274.129225
113.805242,595,274.212097
224.078729,360,274.555228
75.47835,1000,274.697797
216.430516,400,274.753967
194.864907,371,275.098629
195.379403,993,275.238726
202.689057,381,275.291301
-28.800477,269,275.329636
235.809815,372,275.381629
185.416765,471,275.738778
186.620967,567,275.817212
-64.098052,277,275.855869
147.021364,493,275.924405
217.626087,419,276.276578
-84.120275,374,276.329642
211.271953,496,276.399665
-12.380893,300,276.440949
-24.471254,307,276.483513
217.787055,357,276.533434
213.930594,423,276.88636
-14.263299,366,276.93644
206.750942,513,277.006925
-146.364757,623,277.092576
35.985078,1000,277.567509
160.185612,445,277.630267
210.84897,539,277.953777
-91.533181,404,278.313857
220.916124,833,278.431836
-7.331542,351,278.481428
223.701916,382,278.535058
210.58585,496,278.902931
185.612649,502,278.975856
-61.195575,372,279.028601
253.700609,510,279.099836
216.2928,428,279.160247
224.342821,291,279.497171
115.449661,1000,279.636648
123.836144,678,279.732144
223.277394,358,280.075317
215.37813,390,280.129574
212.602854,570,280.209852
85.044104,1000,280.646212
209.148238,430,280.705767
-71.689486,411,280.762872
227.90545,369,280.814443
95.011151,1000,281.246265
243.530644,595,281.332356
202.941086,444,281.394768
196.826897,464,281.459595
160.290029,369,281.804287
140.810959,551,281.880935
212.472618,336,281.927566
196.58244,528,281.999788
229.875827,418,282.056448
143.9736,704,282.446127
248.852495,469,282.511278
211.515244,498,282.581012
196.126875,454,282.643302
169.123636,443,282.997316
226.200393,385,283.050753
239.375814,315,283.09477
198.710546,423,283.153387
213.098977,422,283.211972
202.210459,423,283.562444
94.944652,1000,283.703032
205.716307,492,283.771671
178.021719,513,284.132995
218.742482,408,284.188998
239.926139,389,284.242182
212.813704,408,284.298228
183.238644,498,284.367769
-31.062269,401,284.715093
191.831259,336,284.761331
199.154393,423,284.820404
-39.64294,240,284.854053
210.901746,533,284.927766
231.358771,415,285.276176
216.170179,355,285.325782
231.843921,472,285.390434
165.821347,329,285.436677
249.199079,467,285.501226
182.261635,734,285.892889
212.83885,367,285.943415
214.994777,441,286.004054
152.130175,433,286.06346
98.753569,1000,286.492322
98.825659,1000,286.631926
206.021645,437,286.982597
242.948941,377,287.034854
196.040415,418,287.0929
136.075173,377,287.145198
216.546363,405,287.201077
171.702507,859,287.612227
-48.417823,480,287.678065
189.415584,491,287.745171
207.699376,333,287.79113
184.862757,470,288.147362
200.902271,380,288.199577
-24.700791,263,288.235828
175.096842,528,288.309082
231.566911,417,288.366914
170.185616,460,288.721134
-35.296983,180,288.746153
57.308482,1000,288.887498
166.311766,542,288.963067
219.760211,368,289.30568
105.36386,1000,289.45117
205.891202,376,289.503226
-46.932072,367,289.553555
164.942943,440,289.906592
79.127522,1000,290.046398
202.130886,363,290.09694
165.826611,396,290.444444
183.236562,479,290.511221
232.587604,363,290.56105
-47.05014,480,290.626772
-55.012399,280,290.665193
206.239346,410,291.01249
178.777462,709,291.112556
198.766255,372,291.163885
183.378747,489,291.231095
64.575815,1000,291.714319
230.941486,409,291.771039
211.063107,360,291.821037
88.370789,1000,292.253136
8.961602,240,292.506404
-67.421061,373,292.560674
186.094686,602,292.64546
-67.791491,307,292.688769
-158.691333,365,293.036029
-25.153774,308,293.07912
-29.444126,358,293.12883
66.550248,1000,293.270613
211.635715,414,293.629496
205.662634,388,293.684442
216.176657,389,293.738893
172.88511,755,293.845186
160.111982,565,294.217935
-60.532319,282,294.257016
-28.465652,268,294.294071
221.450793,379,294.347276
214.618655,388,294.401672
171.840114,676,294.788782
160.152201,796,294.901407
197.096502,371,294.952382
249.211751,363,295.002345
189.588963,339,295.341989
10.493825,284,295.381577
177.794064,518,295.4527
65.650528,1000,295.593583
224.986595,404,295.942184
-46.255398,320,295.986148
-48.058554,234,296.018458
208.312874,427,296.077479
34.075785,1000,296.509522
197.33936,397,296.565321
-1.499321,409,296.622084
175.677631,367,296.673087
124.866738,488,296.740874
178.662047,410,297.089349
-45.997084,266,297.126313
166.658919,528,297.200359
-82.350878,444,297.261958
173.240969,398,297.317884
197.572911,463,297.672934
-32.471548,286,297.712786
153.531419,456,297.776663
244.602438,422,297.835512
148.220452,390,297.889912
75.761435,650,298.27164
-38.096775,191,298.298215
200.145264,402,298.355163
202.787488,403,298.410953
163.593296,532,298.48468
190.143972,380,298.827907
-15.519893,382,298.880766
136.035216,388,298.934442
-140.60041,392,298.988437
187.492743,443,299.049588
216.162893,363,299.391367
168.12693,425,299.45025
64.056005,610,299.535818
173.183553,417,299.594239
186.777383,409,299.651756
210.576783,396,299.997086
249.362372,406,300.053157
113.877298,424,300.113016
133.066664,424,300.171875
-59.233295,302,300.213476
185.995858,365,300.555119
247.859851,366,300.60552
208.026623,397,300.659818
211.817451,430,300.718827
201.48673,377,300.770426
197.337803,345,301.10884
-51.57435,282,301.147763
208.920742,359,301.196861
196.321738,362,301.245946
186.295275,404,301.301227
231.406045,399,301.356017
209.567079,403,301.702052
192.713468,367,301.752614
202.971969,417,301.810416
208.872827,289,301.850345
183.971546,428,301.909193
218.787562,458,302.26189
-7.772167,345,302.309673
192.867781,353,302.358617
211.220632,401,302.413998
176.871434,529,302.486289
202.083257,450,302.838964
208.277445,356,302.888099
197.288319,391,302.942234
226.79374,401,302.997625
-48.979636,264,303.03409
-56.621495,259,303.070441
-124.364126,268,303.398866
192.989927,379,303.451338
244.048285,355,303.500345
221.798208,326,303.545444
243.38982,405,303.60139
206.804204,410,303.658191
242.71682,387,304.001485
-39.762058,192,304.027892
-36.881814,237,304.0608
125.545156,559,304.138376
203.676042,371,304.189354
122.380039,1000,304.622842
152.726224,580,304.703374
238.623186,578,304.78288
25.10952,1000,305.26469
169.274327,798,305.37895
164.212321,453,305.441619
-38.364926,453,305.794577
56.122123,1000,305.936311
209.243921,343,305.983291
188.13782,471,306.339286
227.873885,496,306.406978
-74.181529,299,306.44804
-53.395307,262,306.484194
-61.375558,215,306.513905
1.327284,206,306.817105
199.711953,414,306.874313
-49.276838,193,307.19421
197.504018,367,307.244667
-43.189584,233,307.276666
11.396561,251,307.312805
-200.438541,617,307.399139
136.191492,543,307.766337
196.264452,406,307.825179
196.747109,390,307.880281
181.162495,502,307.950617
-84.807363,424,308.01087
236.632695,464,308.369327
243.968236,420,308.427917
196.559162,372,308.479272
-54.448376,286,308.519227
217.238145,454,308.582415
-163.135035,692,308.971175
167.551882,411,309.029266
227.792705,427,309.088633
180.946347,655,309.180132
228.001888,444,309.53209
157.720797,439,309.593638
-128.844993,390,309.648226
192.843737,400,309.703782
213.083713,359,309.75368
230.458709,448,310.105532
231.66147,468,310.170088
181.581367,382,310.223412
-51.92016,443,310.284336
216.561299,427,310.633013
98.485771,748,310.73811
-51.964543,548,310.813032
111.536314,783,311.210932
-78.873462,332,311.256483
-47.600129,314,311.299335
180.864147,332,311.345702
-129.390096,359,311.396081
211.064313,395,311.451048
188.962434,428,311.807996
229.183592,416,311.865868
219.664747,481,311.931785
238.366545,397,311.986295
275.007228,492,312.054433
-25.734836,502,312.413347
-37.580555,267,312.450149
259.182808,555,312.527663
239.740114,417,312.585175
157.369959,595,312.96247
178.722856,601,313.049772
173.611851,384,313.104373
-18.10689,443,313.16617
137.859736,454,313.522477
202.977916,459,313.58584
182.266429,468,313.650822
-120.932163,694,313.745984
-65.791858,240,313.778914
186.949948,765,314.175308
5.089378,1000,314.321421
194.499874,386,314.375246
176.441336,522,314.73749
147.926638,851,314.858428
237.069706,461,314.922132
251.011045,458,315.275902
223.054573,508,315.346663
130.257606,636,315.435078
236.341197,404,315.49077
221.82241,432,315.841457
97.863966,695,315.939198
-49.947781,242,315.972479
198.206236,401,316.027702
236.793017,474,316.093043
199.846354,441,316.44593
230.422897,464,316.510398
-48.26106,223,316.541635
147.811081,624,316.62985
-54.05188,387,316.683326
-67.121292,498,317.04192
7.969555,1000,317.182016
220.518536,466,317.245442
80.328061,705,317.632527
-5.324632,375,317.725278
-50.109527,306,317.768652
224.963759,473,317.835684
173.280575,495,318.198268
231.543732,407,318.254522
-53.619185,278,318.293117
-19.406881,435,318.35463
221.311409,394,318.409087
-63.576072,287,318.449033
-30.133008,237,318.773503
210.667536,425,318.832408
170.615874,414,318.889464
-36.127599,307,318.931479
-55.662847,366,318.981773
168.786065,481,319.340161
173.16364,481,319.406416
81.720093,1000,319.545359
117.790411,547,319.91163
196.699167,542,319.987071
225.355213,458,320.050464
-41.821182,200,320.078267
-64.386743,285,320.117822
234.048701,411,320.174459
187.235588,484,320.532355
85.399825,1000,320.672075
176.452337,567,320.751445
216.781807,403,321.335492
178.631761,384,321.389935
100.84694,572,321.470012
173.647261,404,321.527537
-47.945592,412,321.879086
220.264707,413,321.936494
162.26956,635,322.02454
126.743916,632,322.11256
221.688533,486,322.501583
-79.016781,447,322.563264
155.178055,564,322.642186
-110.548855,373,322.694303
169.272658,427,322.753361
160.439376,417,323.115819
-78.868276,359,323.166229
225.916782,417,323.224149
186.294236,487,323.29179
-5.747943,370,323.343119
248.471236,403,323.691654
149.918487,1000,323.835485
161.836881,550,323.91226
-30.742091,407,324.25877
-68.23958,230,324.29039
150.797412,555,324.368491
181.720608,487,324.435395
192.862262,597,324.80801
-19.329814,333,324.853972
234.528384,408,324.910062
61.745077,1000,325.048631
133.033272,713,325.439625
-76.242444,236,325.472222
197.389207,414,325.529021
200.760107,411,325.586285
122.048935,422,325.645289
215.637815,450,325.998843
-16.919243,474,326.06392
219.16894,431,326.123068
-96.686788,289,326.162872
178.754272,530,326.526325
191.760335,438,326.586541
226.529011,478,326.652291
226.576346,435,326.71151
226.924061,479,326.776484
220.045744,458,327.128987
-69.654462,313,327.172476
194.10867,563,327.250893
230.739941,410,327.307245
163.895455,649,327.687234
120.840385,553,327.762868
213.442559,417,327.820543
193.515209,417,327.878546
197.151519,422,327.936547
228.926476,481,328.292483
213.523283,418,328.350413
-51.402312,894,328.475704
-24.271697,470,328.830942
79.680398,1000,328.970881
193.352231,407,329.027383
44.202931,1000,329.45663
198.058768,485,329.523417
198.259954,444,329.584349
266.030984,504,329.653499
210.669745,447,330.00388
67.594496,1000,330.142929
142.789744,636,330.232094
-25.142489,376,330.627747
214.046264,463,330.692155
233.47891,528,330.76506
220.341019,460,330.829073
-82.497632,318,331.163301
101.418478,1000,331.302845
200.156601,421,331.362351
169.737649,511,331.433067
218.869622,458,331.787229
257.034564,464,331.851717
207.758608,545,331.92746
215.102221,460,331.99122
159.835788,461,332.344826
215.622164,470,332.410006
253.107401,506,332.479566
182.128745,461,332.543166
-10.801393,756,332.938745
178.529037,438,332.998588
215.730582,492,333.066779
105.635176,753,333.461466
-3.201134,1000,333.601042
219.71619,440,333.661249
208.359689,426,333.719236
-83.586486,355,334.058297
46.242912,1000,334.197667
207.759308,845,334.605081
184.010669,459,334.668276
211.028809,520,334.739385
197.847695,524,334.812241
200.964469,461,334.876272
255.763787,488,335.232839
-48.974102,314,335.275739
241.323575,483,335.657539
53.472828,1000,336.094551
67.384221,1000,336.234777
225.997979,485,336.302963
211.510716,491,336.668098
212.890527,502,336.738521
185.869295,462,336.803434
201.043411,447,336.86559
234.772961,447,336.927672
-30.710732,295,337.260076
77.662457,1000,337.399739
5.421705,400,337.454399
209.153131,497,337.824763
232.844038,472,337.890411
228.088023,545,337.965836
82.141407,1000,338.398751
177.899781,389,338.452829
243.801256,484,338.518966
251.837979,474,338.584449
229.609361,503,338.653834
212.459969,444,339.005858
70.346299,1000,339.145712
-35.206186,364,339.195634
238.392286,625,339.572892
222.844389,466,339.636935
197.913436,466,339.700911
230.733479,486,339.767452
209.126643,594,340.139957
236.112474,433,340.200032
203.519206,709,340.298848
240.350919,490,340.367297
255.967949,441,340.719904
193.16695,680,340.815542
232.599227,596,340.900708
109.371324,967,341.331596
231.795848,502,341.400744
216.906399,438,341.461094
225.395766,470,341.526186
79.453915,1000,341.964971
201.402381,453,342.027406
22.172977,1000,342.484063
-49.769424,389,342.537634
-72.111672,304,342.579617
224.028583,806,342.692074
234.569728,513,343.057253
37.282666,1000,343.240887
-49.834204,428,343.305348
-30.010745,331,343.351822
198.239332,472,343.712964
229.837072,479,343.780312
210.956079,467,343.845501
178.183634,491,343.913926
220.996719,529,344.282503
207.205144,438,344.343988
244.027228,466,344.408366
252.694577,564,344.485963
64.927436,1000,344.920465
220.989771,470,344.986919
226.198836,384,345.040264
76.29995,1000,345.476037
203.287058,449,345.539032
234.616681,547,345.614435
203.117262,455,345.676501
204.633267,456,346.035304
113.02689,1000,346.177555
83.062899,1000,346.613778
193.227552,445,346.675026
220.191879,503,346.743759
141.982791,656,346.835713
5.855299,245,347.161465
216.322496,398,347.216942
220.545349,475,347.282379
206.99761,417,347.340365
-31.621736,390,347.394072
204.819968,462,347.749556
180.678834,391,347.803475
185.045603,514,347.874148
199.93366,441,347.93445
112.631327,1000,348.370125
191.944654,414,348.427403
268.215159,484,348.494425
106.075229,1000,348.924749
170.823247,718,349.023294
212.093152,847,349.14016
198.672276,476,349.499376
150.141085,1000,349.640017
199.529775,414,349.696745
227.676173,389,350.301165
211.667449,520,350.3749
-38.015863,403,350.430157
-48.222053,406,350.485789
187.083412,445,350.54856
242.300417,392,350.899211
-12.351973,378,350.951757
210.778976,404,351.010021
5.665032,370,351.062106
40.520298,1000,351.502063
230.042406,456,351.565539
33.723122,1000,351.707291
-73.69107,339,352.049317
221.850514,546,352.124567
193.713203,477,352.189649
218.992173,416,352.245986
205.344966,422,352.303318
217.135434,538,352.673452
-31.336045,354,352.722259
168.956025,766,352.831485
188.42077,612,353.217196
2.368267,365,353.267798
189.155561,442,353.329061
140.532585,647,353.419056
219.261684,465,353.482655
-32.124018,381,353.832005
235.069824,446,353.894557
62.366466,1000,354.034789
91.950905,1000,354.471599
198.668604,414,354.528772
194.022613,647,354.618653
221.228381,371,354.966847
238.099586,954,355.099502
212.182417,453,355.161031
199.678566,488,355.227502
223.074708,414,355.582533
250.558014,460,355.646306
169.103122,485,355.71303
233.363515,528,355.785805
-26.976654,323,356.175424
209.610853,485,356.243383
203.767458,432,356.304377
127.235409,914,356.433424
85.063418,1000,356.871243
105.65497,1000,357.011233
262.44992,390,357.362301
90.476519,1000,357.502476
51.177867,1000,357.940446
216.897009,502,358.009522
139.993692,616,358.096989
211.736473,402,358.153515
233.056622,389,358.504036
103.295753,1000,358.641796
125.727022,1000,358.779307
207.293763,353,359.123038
68.918629,1000,359.26065
223.473333,576,359.340138
246.162806,429,359.694746
224.208482,468,359.758156
217.060935,410,359.814974
261.546201,403,359.87051
-58.015492,309,359.913311
26.331877,352,360.257453
203.10223,463,360.321803
212.293175,355,360.370606
152.155274,1000,360.509726
93.312449,1000,360.945967
-27.593173,412,361.002397
199.872291,421,361.059686
-40.997162,301,361.39775
193.100795,435,361.457694
219.268753,511,361.528184
231.449444,695,361.625136
178.26289,581,362.002444
241.610706,371,362.053879
224.311219,426,362.111925
216.496104,440,362.172158
247.771157,379,362.223886
246.228205,415,362.576437
-27.226796,314,362.619405
199.160053,506,362.688447
195.973828,410,362.744159
190.299438,525,362.815937
-17.229749,337,363.158506
237.298678,431,363.216785
219.984244,389,363.269609
228.788516,419,363.327972
185.877807,508,363.398586
230.985115,384,363.747383
202.868163,573,363.826705
234.597515,401,363.881948
252.608564,376,363.933336
-0.704204,328,363.97863
225.140947,379,364.325709
221.181604,387,364.378515
243.32769,388,364.669638
225.737594,437,364.730486
242.907841,427,364.79017
187.002135,427,365.14625
253.586119,408,365.203084
232.176352,418,365.260409
241.38752,468,365.325554
118.055948,1000,365.768827
212.455056,403,365.82543
4.331656,298,365.866473
212.079702,381,365.918766
118.91538,1000,366.355128
229.200758,448,366.416709
225.22166,425,366.474615
222.073698,391,366.527893
231.93652,429,366.882826
203.750141,451,366.9448
202.094813,408,367.000441
217.434202,422,367.059394
220.239747,386,367.11291
241.194033,425,367.46412
212.212074,404,367.520346
245.727365,395,367.575188
259.851855,447,367.636685
238.322403,386,367.68939
236.449112,392,368.036871
246.129772,421,368.094345
-38.497058,295,368.13478
251.797551,388,368.187583
201.993731,411,368.243905
187.031495,440,368.598057
213.399939,394,368.652144
201.88539,376,368.70348
-6.306883,324,368.747867
229.878214,387,368.800308
241.31938,378,369.199599
231.867466,377,369.251242
-47.442101,334,369.296624
226.666401,382,369.349904
235.009449,416,369.407116
224.300276,577,369.776091
241.510427,365,369.827163
220.063512,465,369.891349
115.166333,1000,370.031371
240.237284,376,370.373097
232.234976,359,370.422845
213.271523,385,370.475438
263.630476,397,370.529057
-17.055669,372,370.579563
117.416043,1000,371.017521
241.426468,410,371.074353
233.688733,357,371.123693
226.49616,400,371.17859
248.892904,397,371.524844
240.957579,418,371.58173
189.892174,339,371.628745
215.740357,392,371.682311
235.952209,374,371.733553
246.207891,403,372.079484
250.088829,503,372.148801
203.205372,391,372.202378
208.504508,386,372.255216
-36.578264,364,372.305451
219.2002,396,372.651487
-24.5764,330,372.696879
-20.31225,354,372.745517
205.005685,332,372.7912
160.1694,598,372.874866
216.530885,376,373.219742
96.305791,1000,373.361891
248.55716,395,373.416516
224.152378,360,373.466353
237.318527,380,373.811699
264.600454,414,373.869264
249.680785,392,373.923415
248.489214,364,373.973101
5.036658,327,374.01803
259.73294,394,374.071644
266.82515,369,374.414663
212.269937,386,374.467571
259.264718,387,374.520531
254.904302,421,374.578571
233.062494,367,374.629041
2.379994,333,374.966873
279.708122,422,375.024453
218.451425,419,375.08192
220.339976,374,375.132916
213.887097,374,375.18415
136.709406,1000,375.61587
239.381795,394,375.670669
203.115458,399,375.725536
207.697979,369,375.776244
172.941742,1000,376.207448
204.574166,377,376.259007
261.396509,401,376.314525
117.172102,1000,376.745984
111.028899,1000,376.886293
89.873663,1000,377.318406
153.543243,624,377.406345
240.973639,405,377.461937
207.531311,386,377.515122
207.27917,378,377.860359
277.143806,378,377.9125
135.900434,1000,378.050873
267.690436,385,378.10368
228.188702,388,378.449087
239.19089,392,378.502931
155.315108,564,378.580518
245.008367,389,378.840099
251.589724,435,379.196313
219.799582,394,379.250132
225.455178,436,379.310132
238.358509,395,379.366047
281.877358,382,379.418658
218.484765,383,379.767144
-6.084897,332,379.814063
231.693535,370,379.867631
243.336978,392,379.922338
-41.619693,325,379.967606
233.390172,518,380.039791
251.850489,353,380.414841
213.549021,412,380.4722
230.405298,384,380.525203
246.413257,353,380.574074
267.243613,380,380.626573
169.005647,748,381.022778
257.363937,407,381.078273
247.755684,402,381.133253
221.369208,379,381.185282
237.977861,384,381.575034
-27.642099,262,381.611613
250.10579,368,381.662315
208.725867,365,381.713135
249.987009,364,381.762955
270.488966,374,381.816884
258.969102,410,382.171129
240.07175,413,382.227547
-19.904497,286,382.269938
230.412565,401,382.3252
253.531577,423,382.383421
268.932125,385,382.436114
231.912566,375,382.778651
208.586433,431,382.839072
273.730012,354,382.888322
256.868372,361,382.937268
231.640702,369,382.987457
231.223028,392,383.334165
271.697125,408,383.390064
245.00572,373,383.441518
269.293415,373,383.492386
255.868224,384,383.545044
235.08562,362,383.886818
220.731439,377,383.93878
260.172589,382,383.991912
261.071314,382,384.044451
239.028825,362,384.093876
212.966634,402,384.148822
254.594588,414,384.498488
200.450973,445,384.559936
141.506829,1000,384.699823
138.936571,1000,385.131364
262.242247,456,385.194008
231.880586,410,385.249901
225.873769,374,385.301197
238.266919,426,385.651074
232.015683,380,385.703505
114.729616,1000,385.843869
244.695201,412,386.192763
255.040345,377,386.244313
230.065604,362,386.293866
249.599521,406,386.35032
255.141286,415,386.407046
240.487858,361,386.45676
226.264709,388,386.802352
234.663751,368,386.853289
260.198895,413,386.909962
256.358697,418,386.967203
256.682824,382,387.019143
206.39018,368,387.361584
219.636705,407,387.417639
199.190404,369,387.468333
227.088632,400,387.523308
252.50237,349,387.571474
231.931781,434,387.92235
-2.044551,312,387.965165
28.871121,290,388.004975
223.191026,386,388.057518
95.591964,1000,388.487376
271.012546,380,388.539404
225.593724,369,388.590079
272.866327,381,388.642268
16.957372,310,388.684663
216.87434,406,388.740413
235.011257,413,389.088571
262.116192,346,389.135852
272.253125,388,389.189169
263.387702,431,389.247512
99.621478,1000,389.678299
241.236778,389,389.73174
243.571033,369,389.78307
268.191269,365,389.834001
239.790974,370,389.884743
258.118205,408,390.229346
243.647354,409,390.285776
263.12338,370,390.33726
266.527565,366,390.396277
207.572866,381,390.449804
114.529731,1000,390.884512
271.887558,381,390.936988
264.857931,342,390.984007
231.488999,391,391.037787
238.410531,440,391.390138
259.283231,395,391.444589
242.559773,372,391.495777
250.61226,368,391.546132
234.281028,385,391.598695
226.305965,391,391.943318
215.785232,372,391.994805
261.645955,372,392.045731
248.799098,356,392.094702
241.176847,349,392.142542
228.746997,359,392.191384
261.390093,416,392.540953
235.493669,366,392.591124
100.072881,1000,392.731367
209.426922,362,392.781398
218.152367,387,393.126187
279.779498,356,393.517498
252.367504,390,393.571871
93.344232,1000,394.058414
232.454582,410,394.116185
216.48723,397,394.170908
255.416701,349,394.219201
104.931265,1000,394.661559
253.109723,379,394.714773
242.84936,358,394.764671
216.563573,373,394.816833
228.71704,360,394.866336
267.496099,782,395.267316
244.550224,364,395.316958
210.774419,821,395.431593
-10.855204,335,395.478258
199.060333,367,395.821855
128.012445,669,395.915241
236.690142,350,395.963295
228.236598,399,396.017987
286.621789,384,396.070699
251.614858,335,396.409779
243.491986,369,396.460668
232.079911,363,396.510975
224.368131,370,396.562027
243.746803,378,396.613684
273.973728,386,396.960493
262.502834,411,397.017018
240.766914,357,397.066854
240.504806,397,397.121982
217.723332,353,397.17072
247.054992,395,397.225198
198.536938,382,397.570762
244.463946,376,397.62246
236.071551,376,397.674164
224.667321,382,397.728357
237.557107,422,397.786683
283.04922,375,398.131169
210.260113,383,398.183395
206.397531,373,398.234044
235.589378,400,398.28829
211.534483,377,398.340654
268.050933,356,398.682157
27.311445,301,398.723573
-6.277985,311,398.766364
252.189444,352,398.815233
273.576606,387,398.868332
232.597159,375,398.91998
281.230442,374,399.263474
237.711916,741,399.367432
13.939697,303,399.409155
208.403473,386,399.462387
260.046364,370,399.51308
246.397899,407,399.861917
216.016553,356,399.911035
236.084769,358,399.959832
240.451876,402,400.014652
251.371899,359,400.064067
266.399329,372,400.406422
259.630406,355,400.455592
207.517695,375,400.506952
254.563355,380,400.559333
225.194985,403,400.614929
199.775635,401,400.671364
246.7257,389,401.018481
193.243899,396,401.074035
243.362917,352,401.122744
243.409795,371,401.173568
253.152087,353,401.2221
236.214231,384,401.567422
261.605673,352,401.616118
238.138743,407,401.672149
205.488928,377,401.723847
245.459109,388,401.777107
250.092197,399,402.12448
247.242597,353,402.173176
101.741638,1000,402.312767
196.651593,374,402.364729
284.593108,432,402.715859
225.408161,375,402.766676
249.218097,400,402.821485
248.793847,342,402.868433
261.639024,359,402.918123
264.195393,394,402.972663
262.857737,362,403.313862
222.179061,356,403.363243
230.621556,361,403.413194
241.150302,363,403.462883
241.488322,401,403.518272
205.118274,450,403.872486
208.437647,392,403.925791
247.893045,346,403.973069
240.242877,382,404.026095
230.609848,355,404.074982
251.918939,388,404.420201
244.725996,348,404.468233
261.033261,389,404.522232
251.502414,379,404.574381
236.120134,365,404.624483
290.487517,397,404.678987
201.486674,363,405.021373
237.652978,362,405.071408
259.489601,359,405.120717
5.890157,300,405.161794
199.947347,398,405.216276
240.551537,373,405.267103
216.79146,363,405.608805
261.529836,352,405.656995
260.56837,398,405.711159
255.452764,344,405.758001
280.048284,386,405.811867
249.359842,376,406.155331
275.10308,415,406.213703
219.820706,370,406.265408
257.951456,373,406.317699
277.054476,383,406.370856
273.572754,367,406.421125
234.595394,359,406.812332
266.743347,395,406.868344
226.841211,371,406.919403
218.896023,380,406.971621
249.504892,357,407.020731
250.33493,356,407.361523
125.281949,1000,407.500418
130.025392,1000,408.146985
265.08975,353,408.195447
225.115395,361,408.246244
210.231036,358,408.297171
11.791658,323,408.341979
265.982462,401,408.398265
232.493896,371,408.747252
286.871155,396,408.80277
270.209875,358,408.852994
284.524931,380,408.905765
233.234655,351,408.955208
223.522852,381,409.301879
241.563893,401,409.357543
159.137872,1000,409.496319
-27.328928,297,409.536781
263.991175,332,409.875597
253.822877,572,409.954569
236.917399,334,410.001473
275.579458,337,410.04853
272.78431,381,410.102001
231.243215,384,410.155485
236.465714,999,410.591266
274.614101,345,410.639784
277.727126,334,410.687049
282.044644,347,410.735966
251.839442,338,411.074084
0.749089,303,411.115582
272.57774,383,411.167531
246.498633,394,411.221072
243.724868,357,411.269658
261.355796,384,411.613323
218.788908,348,411.66125
128.991758,1000,411.802478
267.708745,371,411.85464
253.138181,332,412.190969
265.588963,318,412.234293
248.505323,384,412.286516
263.441853,387,412.340216
252.556419,343,412.387225
235.629717,380,412.439026
207.204138,344,412.775825
216.892629,337,412.822676
266.843982,345,412.869808
226.903263,329,412.914872
-17.760674,331,412.96018
87.041174,1000,413.39199
256.930544,345,413.439651
128.534255,1000,413.580492
249.465413,607,413.955996
208.516044,358,414.005601
262.023283,343,414.052645
242.056115,372,414.103895
256.043322,405,414.159482
227.007427,380,414.502508
232.924391,347,414.550754
266.091469,418,414.607998
234.495896,333,414.65377
247.734916,342,414.70058
214.602146,486,415.05988
253.04795,349,415.108213
228.923695,344,415.155649
259.766649,346,415.202949
222.141013,354,415.251576
247.668325,336,415.29761
246.086571,370,415.640095
256.050374,334,415.685466
258.832318,347,415.73288
238.189583,357,415.78202
-1.930145,325,415.827262
267.295294,477,415.894588
230.687934,360,416.234706
249.169305,365,416.286046
256.644186,369,416.338348
255.569925,357,416.388682
214.879075,342,416.435703
259.146222,327,416.480625
266.382692,375,416.823877
231.236712,356,416.873422
100.414356,1000,417.012479
213.129971,354,417.353395
208.791409,344,417.401573
280.686656,401,417.456483
250.623907,372,417.507823
264.888423,351,417.556219
205.238163,393,417.610742
230.998132,342,417.948778
254.376402,337,417.995613
267.022834,326,418.040788
193.320224,438,418.101676
236.372809,342,418.148909
255.141533,334,418.194998
224.832376,386,418.539078
245.927649,383,418.591974
214.165413,350,418.640369
266.348928,337,418.687137
245.956218,387,418.740396
249.561888,356,419.079198
268.447905,387,419.132646
273.332443,385,419.185667
202.665758,343,419.232755
224.73974,338,419.279127
124.157229,1000,419.755917
239.281578,344,419.804648
230.126936,387,419.858862
238.160266,347,419.908536
230.833273,358,419.958754
124.371577,875,420.374612
258.375489,352,420.423603
245.456953,362,420.474793
250.850635,333,420.521551
223.326303,358,420.863072
253.824714,351,420.9119
247.832261,395,420.966625
222.966828,364,421.016916
214.117508,405,421.07298
237.19337,340,421.11964
253.10039,356,421.459964
