#{"t_start": 1780643578.868476, "env_id": "MountainCar-v0"}
r,l,t
-119.0,119,101.597487
-112.0,112,101.610896
-151.0,151,101.628874
-156.0,156,101.647448
-86.0,86,101.657713
-95.0,95,101.669008
-110.0,110,101.682199
-113.0,113,101.695685
-98.0,98,101.707691
-155.0,155,101.726531
-98.0,98,101.738474
-114.0,114,101.752251
-87.0,87,101.762791
-86.0,86,101.773217
-98.0,98,101.784994
-151.0,151,101.803122
-121.0,121,102.120113
-118.0,118,102.13491
-84.0,84,102.145404
-116.0,116,102.159446
-113.0,113,102.173403
-153.0,153,102.192142
-161.0,161,102.211651
-159.0,159,102.230742
-117.0,117,102.244813
-86.0,86,102.255169
-113.0,113,102.268716
-110.0,110,102.281891
-112.0,112,102.295318
-112.0,112,102.308725
-156.0,156,102.327391
-113.0,113,102.340928
-153.0,153,102.35999
-114.0,114,102.674536
-94.0,94,102.685943
-91.0,91,102.696872
-96.0,96,102.708427
-149.0,149,102.726382
-149.0,149,102.744162
-153.0,153,102.762429
-157.0,157,102.781278
-157.0,157,102.800029
-151.0,151,102.817961
-112.0,112,102.831248
-85.0,85,102.841426
-154.0,154,102.860581
-146.0,146,102.878355
-177.0,177,102.899723
-90.0,90,102.910679
-93.0,93,103.221672
-88.0,88,103.232397
-84.0,84,103.242554
-87.0,87,103.252981
-112.0,112,103.2665
-118.0,118,103.28071
-85.0,85,103.290938
-122.0,122,103.305582
-151.0,151,103.323669
-157.0,157,103.342481
-92.0,92,103.353921
-169.0,169,103.374987
-112.0,112,103.444949
-117.0,117,103.460047
-91.0,91,103.471481
-112.0,112,103.485365
-93.0,93,103.497239
-89.0,89,103.50828
-121.0,121,103.889406
-95.0,95,103.901561
-90.0,90,103.913025
-91.0,91,103.924248
-169.0,169,103.946535
-148.0,148,103.965724
-188.0,188,103.989487
-133.0,133,104.005874
-142.0,142,104.023161
-124.0,124,104.038687
-158.0,158,104.058164
-90.0,90,104.06921
-117.0,117,104.083593
-114.0,114,104.097632
-92.0,92,104.108878
-98.0,98,104.120894
-95.0,95,104.132521
-115.0,115,104.451041
-165.0,165,104.471681
-152.0,152,104.490416
-86.0,86,104.500981
-113.0,113,104.515108
-156.0,156,104.534122
-117.0,117,104.548368
-90.0,90,104.559439
-116.0,116,104.574496
-87.0,87,104.585317
-100.0,100,104.597683
-91.0,91,104.608534
-95.0,95,104.620035
-169.0,169,104.640316
-88.0,88,104.65099
-91.0,91,104.661835
-93.0,93,104.672956
-114.0,114,104.686487
-113.0,113,105.005068
-115.0,115,105.019306
-90.0,90,105.030317
-114.0,114,105.044245
-85.0,85,105.054674
-115.0,115,105.068858
-116.0,116,105.082871
-102.0,102,105.095122
-112.0,112,105.108626
-114.0,114,105.122367
-116.0,116,105.136279
-156.0,156,105.15496
-84.0,84,105.165028
-120.0,120,105.179413
-116.0,116,105.193437
-118.0,118,105.20756
-95.0,95,105.219031
-118.0,118,105.233188
-93.0,93,105.244275
-115.0,115,105.560847
-117.0,117,105.576067
-90.0,90,105.58745
-91.0,91,105.598546
-97.0,97,105.610337
-128.0,128,105.625829
-116.0,116,105.639889
-102.0,102,105.652188
-115.0,115,105.666646
-93.0,93,105.679823
-115.0,115,105.693686
-128.0,128,105.709025
-116.0,116,105.723014
-118.0,118,105.737208
-185.0,185,105.759394
-121.0,121,105.774158
-114.0,114,105.787906
-117.0,117,105.801985
-119.0,119,106.120536
-159.0,159,106.139952
-90.0,90,106.150877
-156.0,156,106.169762
-86.0,86,106.180115
-159.0,159,106.199185
-156.0,156,106.217891
-154.0,154,106.236395
-103.0,103,106.309318
-154.0,154,106.32842
-158.0,158,106.348209
-102.0,102,106.361328
-152.0,152,106.380375
-161.0,161,106.399998
-157.0,157,106.722666
-90.0,90,106.733765
-155.0,155,106.752487
-113.0,113,106.766158
-166.0,166,106.785993
-159.0,159,106.804939
-161.0,161,106.824283
-158.0,158,106.843706
-94.0,94,106.85551
-86.0,86,106.867055
-157.0,157,106.886282
-92.0,92,106.897653
-155.0,155,106.916706
-154.0,154,106.935367
-86.0,86,106.945649
-155.0,155,106.964206
-157.0,157,107.286588
-157.0,157,107.305972
-97.0,97,107.31802
-123.0,123,107.332935
-94.0,94,107.344225
-99.0,99,107.356788
-100.0,100,107.369353
-116.0,116,107.383657
-163.0,163,107.40329
-120.0,120,107.417896
-103.0,103,107.43058
-86.0,86,107.441046
-155.0,155,107.460028
-111.0,111,107.473696
-155.0,155,107.49268
-153.0,153,107.511387
-157.0,157,107.832642
-96.0,96,107.844433
-117.0,117,107.859162
-91.0,91,107.870296
-151.0,151,107.888887
-175.0,175,107.910362
-152.0,152,107.928897
-159.0,159,107.948044
-123.0,123,107.962944
-162.0,162,107.982566
-161.0,161,108.002093
-158.0,158,108.02145
-91.0,91,108.03272
-152.0,152,108.051384
-189.0,189,108.074183
-91.0,91,108.388464
-87.0,87,108.398939
-161.0,161,108.418516
-114.0,114,108.432427
-122.0,122,108.447211
-89.0,89,108.457814
-114.0,114,108.471395
-154.0,154,108.489914
-101.0,101,108.502149
-161.0,161,108.521438
-157.0,157,108.540493
-90.0,90,108.551331
-101.0,101,108.563576
-166.0,166,108.583595
-123.0,123,108.598411
-90.0,90,108.609249
-116.0,116,108.623201
-89.0,89,108.934036
-115.0,115,108.948019
-87.0,87,108.958361
-161.0,161,108.977667
-115.0,115,108.991686
-116.0,116,109.005593
-122.0,122,109.020122
-120.0,120,109.088352
-99.0,99,109.101309
-124.0,124,109.116981
-116.0,116,109.131584
-120.0,120,109.14677
-119.0,119,109.161302
-123.0,123,109.176517
-88.0,88,109.187508
-112.0,112,109.20122
-117.0,117,109.215882
-120.0,120,109.230577
-115.0,115,109.547664
-123.0,123,109.562941
-93.0,93,109.574628
-117.0,117,109.590083
-157.0,157,109.6103
-91.0,91,109.621727
-161.0,161,109.64144
-176.0,176,109.662882
-158.0,158,109.682086
-175.0,175,109.703559
-159.0,159,109.722921
-97.0,97,109.734752
-117.0,117,109.748976
-89.0,89,109.759692
-85.0,85,109.770044
-100.0,100,109.782267
-158.0,158,110.104881
-124.0,124,110.120307
-113.0,113,110.134049
-90.0,90,110.145057
-152.0,152,110.163552
-161.0,161,110.183137
-105.0,105,110.19628
-159.0,159,110.216364
-116.0,116,110.231223
-156.0,156,110.250779
-89.0,89,110.261575
-159.0,159,110.281416
-92.0,92,110.292672
-87.0,87,110.303978
-115.0,115,110.318441
-96.0,96,110.330144
-164.0,164,110.654464
-158.0,158,110.674588
-189.0,189,110.698216
-91.0,91,110.709452
-162.0,162,110.730206
-156.0,156,110.749736
-156.0,156,110.769394
-152.0,152,110.788149
-155.0,155,110.807138
-165.0,165,110.827626
-156.0,156,110.846695
-100.0,100,110.859432
-154.0,154,110.879408
-158.0,158,110.898353
-98.0,98,111.211192
-91.0,91,111.222221
-168.0,168,111.242328
-153.0,153,111.260528
-99.0,99,111.272296
-158.0,158,111.291021
-98.0,98,111.302634
-95.0,95,111.313902
-88.0,88,111.324421
-89.0,89,111.334974
-126.0,126,111.34994
-107.0,107,111.363082
-178.0,178,111.384294
-94.0,94,111.395587
-97.0,97,111.407474
-164.0,164,111.427003
-88.0,88,111.437666
-90.0,90,111.448538
-180.0,180,111.772073
-99.0,99,111.784264
-101.0,101,111.796671
-160.0,160,111.816224
-93.0,93,111.827576
-164.0,164,111.918526
-87.0,87,111.929259
-115.0,115,111.943454
-163.0,163,111.963631
-155.0,155,111.982679
-100.0,100,111.995028
-87.0,87,112.005732
-162.0,162,112.02586
-157.0,157,112.044733
-88.0,88,112.055302
-161.0,161,112.075252
-163.0,163,112.398437
-105.0,105,112.411261
-162.0,162,112.431601
-94.0,94,112.443272
-109.0,109,112.456892
-89.0,89,112.46772
-162.0,162,112.487672
-163.0,163,112.50793
-92.0,92,112.519365
-159.0,159,112.539106
-176.0,176,112.560496
-160.0,160,112.579969
-169.0,169,112.600621
-160.0,160,112.62032
-200.0,200,112.947147
-170.0,170,112.967999
-172.0,172,112.988754
-127.0,127,113.004158
-166.0,166,113.024605
-163.0,163,113.044503
-93.0,93,113.055941
-95.0,95,113.067824
-98.0,98,113.079757
-90.0,90,113.090604
-158.0,158,113.10972
-163.0,163,113.129371
-156.0,156,113.147994
-140.0,140,113.16488
-165.0,165,113.485549
-118.0,118,113.500095
-160.0,160,113.519431
-158.0,158,113.53873
-116.0,116,113.552894
-174.0,174,113.573825
-176.0,176,113.594759
-162.0,162,113.61403
-95.0,95,113.625427
-109.0,109,113.638425
-164.0,164,113.657931
-162.0,162,113.677188
-187.0,187,113.699378
-92.0,92,113.710303
-102.0,102,113.722495
-102.0,102,114.035271
-100.0,100,114.06345
-89.0,89,114.101194
-99.0,99,114.113828
-161.0,161,114.134922
-184.0,184,114.157436
-175.0,175,114.178566
-104.0,104,114.191554
-168.0,168,114.212697
-93.0,93,114.224585
-162.0,162,114.244852
-114.0,114,114.258919
-169.0,169,114.279592
-98.0,98,114.29144
-92.0,92,114.302506
-108.0,108,114.315469
-94.0,94,114.638776
-162.0,162,114.658849
-94.0,94,114.670317
-119.0,119,114.68471
-99.0,99,114.776748
-99.0,99,114.788686
-166.0,166,114.809265
-101.0,101,114.821602
-93.0,93,114.833136
-164.0,164,114.853575
-164.0,164,114.875226
-166.0,166,114.897126
-167.0,167,114.917768
-162.0,162,114.937195
-166.0,166,114.957215
-159.0,159,115.278573
-93.0,93,115.290082
-158.0,158,115.309394
-160.0,160,115.328632
-90.0,90,115.339781
-186.0,186,115.363069
-164.0,164,115.383032
-109.0,109,115.39625
-163.0,163,115.416524
-178.0,178,115.438062
-163.0,163,115.45808
-159.0,159,115.477539
-94.0,94,115.48908
-88.0,88,115.499944
-164.0,164,115.519857
-99.0,99,115.835572
-161.0,161,115.85583
-164.0,164,115.876287
-167.0,167,115.896545
-165.0,165,115.916778
-94.0,94,115.928239
-169.0,169,115.948997
-167.0,167,115.969387
-96.0,96,115.980954
-93.0,93,115.992148
-165.0,165,116.01223
-165.0,165,116.032224
-97.0,97,116.043956
-167.0,167,116.064341
-102.0,102,116.076621
-160.0,160,116.396366
-123.0,123,116.411126
-90.0,90,116.421945
-95.0,95,116.433279
-200.0,200,116.457109
-166.0,166,116.47708
-88.0,88,116.487603
-162.0,162,116.506999
-171.0,171,116.527432
-92.0,92,116.53842
-92.0,92,116.54947
-89.0,89,116.56008
-174.0,174,116.580911
-121.0,121,116.595339
-118.0,118,116.60943
-118.0,118,116.623537
-162.0,162,116.942765
-119.0,119,116.957523
-118.0,118,116.972398
-87.0,87,116.98331
-93.0,93,116.994977
-94.0,94,117.006605
-106.0,106,117.019448
-184.0,184,117.04211
-120.0,120,117.056668
-167.0,167,117.076799
-160.0,160,117.09609
-91.0,91,117.10703
-158.0,158,117.125805
-117.0,117,117.139792
-164.0,164,117.159305
-165.0,165,117.48227
-176.0,176,117.563444
-103.0,103,117.576864
-166.0,166,117.5976
-196.0,196,117.621481
-93.0,93,117.632812
-160.0,160,117.652373
-129.0,129,117.668136
-168.0,168,117.688619
-166.0,166,117.708622
-101.0,101,117.720866
-169.0,169,117.741197
-93.0,93,117.75239
-92.0,92,117.763402
-161.0,161,117.782738
-89.0,89,118.098721
-168.0,168,118.119554
-87.0,87,118.130227
-91.0,91,118.141212
-101.0,101,118.153493
-157.0,157,118.172527
-88.0,88,118.183172
-173.0,173,118.203956
-96.0,96,118.21561
-91.0,91,118.226586
-173.0,173,118.248398
-105.0,105,118.261463
-102.0,102,118.273792
-159.0,159,118.292985
-168.0,168,118.313352
-162.0,162,118.332779
-160.0,160,118.657129
-170.0,170,118.678429
-128.0,128,118.694173
-111.0,111,118.708193
-165.0,165,118.728206
-89.0,89,118.739352
-171.0,171,118.760304
-200.0,200,118.787113
-93.0,93,118.808536
-87.0,87,118.820469
-94.0,94,118.833024
-126.0,126,118.84977
-156.0,156,118.870849
-122.0,122,118.886906
-162.0,162,118.906599
-92.0,92,119.245142
-119.0,119,119.260558
-120.0,120,119.275529
-117.0,117,119.290545
-172.0,172,119.311957
-162.0,162,119.332363
-101.0,101,119.344764
-95.0,95,119.357157
-126.0,126,119.372823
-169.0,169,119.393626
-159.0,159,119.413151
-120.0,120,119.4281
-121.0,121,119.443149
-159.0,159,119.46288
-119.0,119,119.477452
-165.0,165,119.497876
-103.0,103,119.822118
-166.0,166,119.842619
-99.0,99,119.855232
-156.0,156,119.874507
-125.0,125,119.889779
-124.0,124,119.904714
-117.0,117,119.918755
-121.0,121,119.933615
-200.0,200,119.957499
-119.0,119,119.971932
-101.0,101,119.984094
-117.0,117,119.998142
-125.0,125,120.013188
-89.0,89,120.024029
-120.0,120,120.038688
-154.0,154,120.121562
-123.0,123,120.452337
-125.0,125,120.468505
-94.0,94,120.480282
-125.0,125,120.497678
-93.0,93,120.50944
-118.0,118,120.524439
-124.0,124,120.539722
-93.0,93,120.551202
-163.0,163,120.571119
-98.0,98,120.583329
-156.0,156,120.602626
-95.0,95,120.614598
-111.0,111,120.628293
-94.0,94,120.640011
-92.0,92,120.651352
-89.0,89,120.662216
-97.0,97,120.674072
-167.0,167,120.694317
-89.0,89,121.010459
-93.0,93,121.02218
-132.0,132,121.03825
-177.0,177,121.060195
-88.0,88,121.070964
-158.0,158,121.090188
-93.0,93,121.101868
-125.0,125,121.117491
-108.0,108,121.131072
-117.0,117,121.145292
-159.0,159,121.164853
-103.0,103,121.177374
-130.0,130,121.193217
-122.0,122,121.208005
-123.0,123,121.223162
-160.0,160,121.242521
-158.0,158,121.602037
-89.0,89,121.613509
-162.0,162,121.635019
-164.0,164,121.655961
-165.0,165,121.677305
-105.0,105,121.690903
-162.0,162,121.711404
-162.0,162,121.732681
-88.0,88,121.743533
-169.0,169,121.76602
-96.0,96,121.777985
-163.0,163,121.799254
-159.0,159,121.818896
-92.0,92,121.830214
-89.0,89,121.841006
-171.0,171,122.173971
-160.0,160,122.194788
-174.0,174,122.218513
-107.0,107,122.232673
-167.0,167,122.253748
-91.0,91,122.265454
-104.0,104,122.278211
-164.0,164,122.298475
-92.0,92,122.310196
-167.0,167,122.331396
-90.0,90,122.342599
-169.0,169,122.364394
-162.0,162,122.384727
-97.0,97,122.396854
-91.0,91,122.407966
-107.0,107,122.421134
-124.0,124,122.741046
-94.0,94,122.752654
-164.0,164,122.773874
-164.0,164,122.796354
-89.0,89,122.808347
-103.0,103,122.821912
-164.0,164,122.842501
-119.0,119,122.857373
-168.0,168,122.877953
-162.0,162,122.898063
-166.0,166,122.918391
-149.0,149,122.936425
-89.0,89,122.947387
-168.0,168,123.027061
-97.0,97,123.039511
-164.0,164,123.366534
-162.0,162,123.386089
-162.0,162,123.405523
-165.0,165,123.425291
-162.0,162,123.444626
-101.0,101,123.456728
-168.0,168,123.477399
-91.0,91,123.488495
-161.0,161,123.507814
-97.0,97,123.519894
-162.0,162,123.539576
-162.0,162,123.559189
-163.0,163,123.578737
-163.0,163,123.598356
-90.0,90,123.913863
-117.0,117,123.928081
-170.0,170,123.948994
-164.0,164,123.969098
-122.0,122,123.983989
-90.0,90,123.994846
-101.0,101,124.007007
-192.0,192,124.03006
-159.0,159,124.049264
-89.0,89,124.060026
-141.0,141,124.0776
-160.0,160,124.097326
-98.0,98,124.109254
-170.0,170,124.130061
-93.0,93,124.141332
-101.0,101,124.153473
-93.0,93,124.466805
-91.0,91,124.477773
-164.0,164,124.497458
-125.0,125,124.512403
-92.0,92,124.52341
-164.0,164,124.543717
-163.0,163,124.56411
-171.0,171,124.586301
-110.0,110,124.600643
-160.0,160,124.62035
-165.0,165,124.642423
-161.0,161,124.663423
-172.0,172,124.686226
-88.0,88,124.697486
-160.0,160,125.026866
-179.0,179,125.098602
-164.0,164,125.119276
-102.0,102,125.131903
-167.0,167,125.152743
-94.0,94,125.164429
-123.0,123,125.180467
-123.0,123,125.195606
-167.0,167,125.216052
-161.0,161,125.236188
-158.0,158,125.255851
-108.0,108,125.269188
-161.0,161,125.288811
-170.0,170,125.309629
-93.0,93,125.32082
-98.0,98,125.656902
-128.0,128,125.672891
-166.0,166,125.693294
-88.0,88,125.703953
-90.0,90,125.714924
-168.0,168,125.73594
-119.0,119,125.750446
-89.0,89,125.761563
-118.0,118,125.776068
-167.0,167,125.79612
-115.0,115,125.809959
-117.0,117,125.823979
-124.0,124,125.908505
-119.0,119,125.925345
-174.0,174,125.94889
-89.0,89,125.960171
-88.0,88,125.97139
-103.0,103,126.294084
-89.0,89,126.305047
-93.0,93,126.316461
-163.0,163,126.336122
-155.0,155,126.355328
-162.0,162,126.374981
-90.0,90,126.385924
-126.0,126,126.401237
-159.0,159,126.421155
-119.0,119,126.435889
-90.0,90,126.44692
-89.0,89,126.457703
-161.0,161,126.477301
-161.0,161,126.496976
-165.0,165,126.517338
-166.0,166,126.538946
-170.0,170,126.878862
-95.0,95,126.890372
-112.0,112,126.903814
-99.0,99,126.915777
-91.0,91,126.926672
-165.0,165,126.946479
-97.0,97,126.9581
-161.0,161,126.977634
-165.0,165,126.997712
-92.0,92,127.008987
-166.0,166,127.029196
-176.0,176,127.05261
-169.0,169,127.079065
-164.0,164,127.100847
-165.0,165,127.539037
-97.0,97,127.55288
-169.0,169,127.575559
-168.0,168,127.598265
-167.0,167,127.63081
-176.0,176,127.652709
-163.0,163,127.672702
-165.0,165,127.695139
-167.0,167,127.715638
-166.0,166,127.738167
-167.0,167,127.75975
-165.0,165,127.780514
-91.0,91,127.791527
-164.0,164,127.812512
-184.0,184,128.143029
-96.0,96,128.154607
-173.0,173,128.175266
-166.0,166,128.195079
-165.0,165,128.214719
-108.0,108,128.227564
-104.0,104,128.239942
-174.0,174,128.260758
-98.0,98,128.273806
-94.0,94,128.285653
-168.0,168,128.30671
-95.0,95,128.318542
-102.0,102,128.331063
-176.0,176,128.353034
-172.0,172,128.675582
-163.0,163,128.695519
-124.0,124,128.710539
-164.0,164,128.730244
-170.0,170,128.750573
-172.0,172,128.771075
-94.0,94,128.782333
-170.0,170,128.802637
-166.0,166,128.822916
-96.0,96,128.901303
-171.0,171,128.922381
-170.0,170,128.942835
-99.0,99,128.955054
-163.0,163,128.974676
-169.0,169,129.292868
-116.0,116,129.30704
-99.0,99,129.319023
-93.0,93,129.330195
-183.0,183,129.352361
-171.0,171,129.373363
-171.0,171,129.393586
-173.0,173,129.415154
-92.0,92,129.42623
-166.0,166,129.446848
-94.0,94,129.458122
-166.0,166,129.478042
-167.0,167,129.498049
-192.0,192,129.521204
-164.0,164,129.846148
-108.0,108,129.859524
-90.0,90,129.870934
-89.0,89,129.882141
-169.0,169,129.902591
-178.0,178,129.923952
-88.0,88,129.934514
-100.0,100,129.946401
-173.0,173,129.967356
-165.0,165,129.987519
-165.0,165,130.00756
-163.0,163,130.027261
-165.0,165,130.047355
-165.0,165,130.067457
-163.0,163,130.087369
-175.0,175,130.413038
-95.0,95,130.424493
-100.0,100,130.436794
-135.0,135,130.453393
-99.0,99,130.465581
-111.0,111,130.479209
-159.0,159,130.499325
-172.0,172,130.520836
-179.0,179,130.543146
-177.0,177,130.565027
-99.0,99,130.577303
-188.0,188,130.600187
-94.0,94,130.611618
-200.0,200,130.636003
-169.0,169,130.959642
-89.0,89,130.970757
-161.0,161,130.990434
-165.0,165,131.010546
-162.0,162,131.030274
-110.0,110,131.043649
-168.0,168,131.063827
-103.0,103,131.076157
-92.0,92,131.087589
-99.0,99,131.099809
-100.0,100,131.112092
-131.0,131,131.128069
-98.0,98,131.13996
-86.0,86,131.15049
-103.0,103,131.163036
-175.0,175,131.184167
-162.0,162,131.514823
-163.0,163,131.534547
-99.0,99,131.546567
-175.0,175,131.567953
-162.0,162,131.587622
-162.0,162,131.607071
-158.0,158,131.625966
-90.0,90,131.694001
-88.0,88,131.705201
-89.0,89,131.716691
-159.0,159,131.73624
-172.0,172,131.757107
-161.0,161,131.776738
-173.0,173,131.798217
-167.0,167,132.122153
-200.0,200,132.146562
-181.0,181,132.168589
-200.0,200,132.192772
-179.0,179,132.214967
-177.0,177,132.236605
-176.0,176,132.25835
-200.0,200,132.28262
-200.0,200,132.306837
-179.0,179,132.328504
-185.0,185,132.350876
-180.0,180,132.678093
-127.0,127,132.693709
-124.0,124,132.709177
-131.0,131,132.725182
-133.0,133,132.741525
-121.0,121,132.756193
-124.0,124,132.771102
-134.0,134,132.787408
-134.0,134,132.803656
-160.0,160,132.823414
-130.0,130,132.838962
-122.0,122,132.853802
-128.0,128,132.869274
-126.0,126,132.88448
-131.0,131,132.900318
-125.0,125,132.915416
-130.0,130,133.233362
-200.0,200,133.25786
-128.0,128,133.273665
-134.0,134,133.289916
-134.0,134,133.306121
-132.0,132,133.322331
-122.0,122,133.337232
-131.0,131,133.353554
-131.0,131,133.369432
-200.0,200,133.393858
-200.0,200,133.417988
-122.0,122,133.432839
-128.0,128,133.448556
-132.0,132,133.464503
-130.0,130,133.780094
-133.0,133,133.796046
-130.0,130,133.811511
-200.0,200,133.835239
-200.0,200,133.859514
-200.0,200,133.883654
-131.0,131,133.899636
-131.0,131,133.915655
-200.0,200,133.939667
-131.0,131,133.955349
-200.0,200,133.979092
-200.0,200,134.003405
-200.0,200,134.327359
-200.0,200,134.351703
-200.0,200,134.376113
-132.0,132,134.391982
-131.0,131,134.408061
-200.0,200,134.51055
-200.0,200,134.561631
-130.0,130,134.577986
-123.0,123,134.594097
-200.0,200,134.619244
-200.0,200,134.643618
-200.0,200,134.667983
-200.0,200,134.994593
-200.0,200,135.020129
-200.0,200,135.044858
-200.0,200,135.06941
-200.0,200,135.093979
-132.0,132,135.110281
-145.0,145,135.128003
-200.0,200,135.15237
-200.0,200,135.176393
-132.0,132,135.192653
-146.0,146,135.210475
-200.0,200,135.538562
-200.0,200,135.563062
-200.0,200,135.587315
-126.0,126,135.602529
-200.0,200,135.626302
-200.0,200,135.650247
-200.0,200,135.674121
-200.0,200,135.698551
-137.0,137,135.715217
-200.0,200,135.739086
-200.0,200,135.763955
-200.0,200,136.090393
-200.0,200,136.114484
-130.0,130,136.130212
-200.0,200,136.153999
-200.0,200,136.177918
-200.0,200,136.201732
-200.0,200,136.225631
-131.0,131,136.24134
-200.0,200,136.265191
-132.0,132,136.281044
-200.0,200,136.304952
-200.0,200,136.328703
-200.0,200,136.655096
-200.0,200,136.679368
-127.0,127,136.694751
-200.0,200,136.718866
-128.0,128,136.734294
-200.0,200,136.758331
-200.0,200,136.782261
-200.0,200,136.806097
-200.0,200,136.830079
-200.0,200,136.85446
-130.0,130,136.870581
-132.0,132,137.187414
-200.0,200,137.21139
-200.0,200,137.235377
-131.0,131,137.327668
-132.0,132,137.343858
-138.0,138,137.361503
-200.0,200,137.386043
-200.0,200,137.41023
-200.0,200,137.435282
-200.0,200,137.459877
-200.0,200,137.484135
-126.0,126,137.499773
-200.0,200,137.826501
-138.0,138,137.843545
-200.0,200,137.869248
-130.0,130,137.88535
-200.0,200,137.909616
-130.0,130,137.925646
-200.0,200,137.950036
-200.0,200,137.974399
-200.0,200,137.998834
-128.0,128,138.014473
-130.0,130,138.030084
-200.0,200,138.054674
-127.0,127,138.375738
-200.0,200,138.400613
-200.0,200,138.425068
-200.0,200,138.450365
-200.0,200,138.474433
-200.0,200,138.498936
-130.0,130,138.515015
-200.0,200,138.539434
-127.0,127,138.554966
-200.0,200,138.579335
-131.0,131,138.59534
-200.0,200,138.925418
-131.0,131,138.941812
-138.0,138,138.958671
-131.0,131,138.974541
-200.0,200,138.999302
-129.0,129,139.01512
-200.0,200,139.039425
-200.0,200,139.063765
-132.0,132,139.07995
-129.0,129,139.09571
-200.0,200,139.120164
-200.0,200,139.144323
-131.0,131,139.160312
-200.0,200,139.48565
-128.0,128,139.501187
-200.0,200,139.525262
-200.0,200,139.549535
-200.0,200,139.575515
-200.0,200,139.600453
-125.0,125,139.615543
-127.0,127,139.630848
-200.0,200,139.65472
-131.0,131,139.670411
-200.0,200,139.694255
-125.0,125,139.709244
-200.0,200,140.037725
-200.0,200,140.062063
-132.0,132,140.163635
-131.0,131,140.179829
-130.0,130,140.196481
-200.0,200,140.220953
-139.0,139,140.238325
-200.0,200,140.262708
-200.0,200,140.287119
-131.0,131,140.303233
-200.0,200,140.327419
-126.0,126,140.342671
-123.0,123,140.358165
